name,mos
p11_gpcc-octree-raht_r03.ply,2.337383266
p11_gpcc-octree-raht_r04.ply,3.479571814
p11_gpcc-octree-raht_r05.ply,4.12015804
p11_gpcc-octree-raht_r06.ply,4.643584519
p11_vpcc_r00.ply,1.345042904
p11_vpcc_r01.ply,2.353175845
p11_vpcc_r02.ply,3.004930275
p11_vpcc_r03.ply,3.948607401
p11_vpcc_r04.ply,4.511691748
p11_vpcc_r05.ply,4.749850785
p12_geocnn_r01.ply,4.004743764
p12_geocnn_r02.ply,4.508023762
p12_geocnn_r03.ply,4.683268972
p12_geocnn_r04.ply,4.584501777
p12_gpcc-octree-predlift_r02.ply,1.12023301
p12_gpcc-octree-predlift_r03.ply,2.60103778
p12_gpcc-octree-predlift_r04.ply,4.376467069
p12_gpcc-octree-predlift_r05.ply,4.374841898
p12_gpcc-octree-predlift_r06.ply,4.560960805
p12_gpcc-octree-raht_r02.ply,1.073013545
p12_gpcc-octree-raht_r03.ply,2.384475294
p12_gpcc-octree-raht_r04.ply,4.166650611
p12_gpcc-octree-raht_r05.ply,4.324023611
p12_gpcc-octree-raht_r06.ply,4.653177178
p12_vpcc_r00.ply,1.538794575
p12_vpcc_r01.ply,2.529579896
p12_vpcc_r02.ply,3.634924067
p12_vpcc_r03.ply,4.2143288
p12_vpcc_r04.ply,4.675421878
p12_vpcc_r05.ply,4.577799137
p13_geocnn_r01.ply,4.397285973
p13_geocnn_r02.ply,4.749222043
p13_geocnn_r03.ply,4.52930976
p13_geocnn_r04.ply,4.760916783
p13_gpcc-octree-predlift_r02.ply,1.169041892
p13_gpcc-octree-predlift_r03.ply,2.793494279
p13_gpcc-octree-predlift_r04.ply,4.135520299
p13_gpcc-octree-predlift_r05.ply,4.385423323
p13_gpcc-octree-predlift_r06.ply,4.700205396
p13_gpcc-octree-raht_r02.ply,1.189886341
p13_gpcc-octree-raht_r03.ply,2.047754439
p13_gpcc-octree-raht_r04.ply,3.733995808
p13_gpcc-octree-raht_r05.ply,4.321068329
p13_gpcc-octree-raht_r06.ply,4.668912938
p13_vpcc_r00.ply,2.086822812
p13_vpcc_r01.ply,2.670653304
p13_vpcc_r02.ply,3.609993966
p13_vpcc_r03.ply,4.14788763
p13_vpcc_r04.ply,4.580640163
p13_vpcc_r05.ply,4.712939572
p14_geocnn_r01.ply,3.99564186
p14_geocnn_r02.ply,4.337330008
p14_geocnn_r03.ply,4.310728641
p14_geocnn_r04.ply,4.721048267
p14_gpcc-octree-predlift_r02.ply,1.584797152
p14_gpcc-octree-predlift_r03.ply,2.732650656
p14_gpcc-octree-predlift_r04.ply,4.270138757
p14_gpcc-octree-predlift_r05.ply,4.43985921
p14_gpcc-octree-predlift_r06.ply,4.707596131
p14_gpcc-octree-raht_r02.ply,1.069515614
p14_gpcc-octree-raht_r03.ply,2.237668987
p14_gpcc-octree-raht_r04.ply,4.026194984
p14_gpcc-octree-raht_r05.ply,4.423296956
p14_gpcc-octree-raht_r06.ply,4.628177778
p14_vpcc_r00.ply,1.905396137
p14_vpcc_r01.ply,2.925509267
p14_vpcc_r02.ply,4.074741931
p14_vpcc_r03.ply,4.496460765
p14_vpcc_r04.ply,4.587799339
p14_vpcc_r05.ply,4.666712553
p15_geocnn_r01.ply,3.802830182
p15_geocnn_r02.ply,4.234789546
p15_geocnn_r03.ply,4.392337298
p15_geocnn_r04.ply,4.741608558
p15_gpcc-octree-predlift_r02.ply,1.156445885
p15_gpcc-octree-predlift_r03.ply,2.665226549
p15_gpcc-octree-predlift_r04.ply,3.754185506
p15_gpcc-octree-predlift_r05.ply,4.140685274
p15_gpcc-octree-predlift_r06.ply,4.366881467
p15_gpcc-octree-raht_r02.ply,1.068003615
p15_gpcc-octree-raht_r03.ply,1.984553407
p15_gpcc-octree-raht_r04.ply,3.789858429
p15_gpcc-octree-raht_r05.ply,4.25115864
p15_gpcc-octree-raht_r06.ply,4.370478464
p15_vpcc_r00.ply,1.698180704
p15_vpcc_r01.ply,2.520133106
p15_vpcc_r02.ply,3.37380684
p15_vpcc_r03.ply,3.938183521
p15_vpcc_r04.ply,4.509965038
p15_vpcc_r05.ply,4.510948759
p16_geocnn_r01.ply,3.552647301
p16_geocnn_r02.ply,4.212292379
p16_geocnn_r03.ply,4.521001686
p16_geocnn_r04.ply,4.743963609
p16_gpcc-octree-predlift_r02.ply,1.27869442
p16_gpcc-octree-predlift_r03.ply,2.433873287
p16_gpcc-octree-predlift_r04.ply,3.66608148
p16_gpcc-octree-predlift_r05.ply,4.365441735
p16_gpcc-octree-predlift_r06.ply,4.431473303
p16_gpcc-octree-raht_r02.ply,1.195388085
p16_gpcc-octree-raht_r03.ply,2.246403739
p16_gpcc-octree-raht_r04.ply,3.544566745
p16_gpcc-octree-raht_r05.ply,4.161042373
p16_gpcc-octree-raht_r06.ply,4.368667629
p16_vpcc_r00.ply,1.937142161
p16_vpcc_r01.ply,2.681927786
p16_vpcc_r02.ply,3.178123462
p16_vpcc_r03.ply,3.870856813
p16_vpcc_r04.ply,4.373700543
p16_vpcc_r05.ply,4.625763547
p17_geocnn_r01.ply,3.661395304
p17_geocnn_r02.ply,3.950030388
p17_geocnn_r03.ply,4.11852455
p17_geocnn_r04.ply,4.737644396
p17_gpcc-octree-predlift_r02.ply,1.190927175
p17_gpcc-octree-predlift_r03.ply,2.460974677
p17_gpcc-octree-predlift_r04.ply,3.718113426
p17_gpcc-octree-predlift_r05.ply,4.264385222
p17_gpcc-octree-predlift_r06.ply,4.572005771
p17_gpcc-octree-raht_r02.ply,1.039336585
p17_gpcc-octree-raht_r03.ply,2.014437359
p17_gpcc-octree-raht_r04.ply,3.252036909
p17_gpcc-octree-raht_r05.ply,4.1988695
p17_gpcc-octree-raht_r06.ply,4.501220589
p17_vpcc_r00.ply,1.353734422
p17_vpcc_r01.ply,2.255687513
p17_vpcc_r02.ply,3.066268539
p17_vpcc_r03.ply,3.682521254
p17_vpcc_r04.ply,4.258422947
p17_vpcc_r05.ply,4.603250231
p18_geocnn_r01.ply,3.836707208
p18_geocnn_r02.ply,3.974905933
p18_geocnn_r03.ply,4.504401097
p18_geocnn_r04.ply,4.491485763
p18_gpcc-octree-predlift_r02.ply,1.345530792
p18_gpcc-octree-predlift_r03.ply,3.188122285
p18_gpcc-octree-predlift_r04.ply,4.361911799
p18_gpcc-octree-predlift_r05.ply,4.432571439
p18_gpcc-octree-predlift_r06.ply,4.722847711
p18_gpcc-octree-raht_r02.ply,1.125865377
p18_gpcc-octree-raht_r03.ply,2.771285447
p18_gpcc-octree-raht_r04.ply,3.92759366
p18_gpcc-octree-raht_r05.ply,4.488007211
p18_gpcc-octree-raht_r06.ply,4.437161822
p18_vpcc_r00.ply,2.450139389
p18_vpcc_r01.ply,3.395642867
p18_vpcc_r02.ply,3.8587383
p18_vpcc_r03.ply,4.672485879
p18_vpcc_r04.ply,4.726639719
p18_vpcc_r05.ply,4.660942587
p19_geocnn_r01.ply,4.500172289
p19_geocnn_r02.ply,4.768703155
p19_geocnn_r03.ply,4.765387763
p19_geocnn_r04.ply,4.756210344
p19_gpcc-octree-predlift_r02.ply,1.55720854
p19_gpcc-octree-predlift_r03.ply,3.259934112
p19_gpcc-octree-predlift_r04.ply,4.702748772
p19_gpcc-octree-predlift_r05.ply,4.7671284
p19_gpcc-octree-predlift_r06.ply,4.774380397
p19_gpcc-octree-raht_r02.ply,1.450345998
p19_gpcc-octree-raht_r03.ply,2.843957503
p19_gpcc-octree-raht_r04.ply,4.407436192
p19_gpcc-octree-raht_r05.ply,4.685190766
p19_gpcc-octree-raht_r06.ply,4.834236123
p19_vpcc_r00.ply,1.766439047
p19_vpcc_r01.ply,2.461122742
p19_vpcc_r02.ply,3.877446044
p19_vpcc_r03.ply,4.530490415
p19_vpcc_r04.ply,4.821499311
p19_vpcc_r05.ply,4.746732117
p20_geocnn_r01.ply,3.788032841
p20_geocnn_r02.ply,4.284703593
p20_geocnn_r03.ply,4.434833028
p20_geocnn_r04.ply,4.525419998
p20_gpcc-octree-predlift_r02.ply,1.643533265
p20_gpcc-octree-predlift_r03.ply,2.523025726
p20_gpcc-octree-predlift_r04.ply,3.928207194
p20_gpcc-octree-predlift_r05.ply,4.517857821
p20_gpcc-octree-predlift_r06.ply,4.607569602
p20_gpcc-octree-raht_r02.ply,1.401573282
p20_gpcc-octree-raht_r03.ply,2.570518911
p20_gpcc-octree-raht_r04.ply,3.792747786
p20_gpcc-octree-raht_r05.ply,4.388009535
p20_gpcc-octree-raht_r06.ply,4.643334905
p20_vpcc_r00.ply,2.09774313
p20_vpcc_r01.ply,2.335826909
p20_vpcc_r02.ply,3.027331744
p20_vpcc_r03.ply,3.610711079
p20_vpcc_r04.ply,4.108881408
p20_vpcc_r05.ply,4.635942175
p21_geocnn_r01.ply,3.946688025
p21_geocnn_r02.ply,4.373589429
p21_geocnn_r03.ply,4.449977026
p21_geocnn_r04.ply,4.80727069
p21_gpcc-octree-predlift_r02.ply,1.759401582
p21_gpcc-octree-predlift_r03.ply,2.840334544
p21_gpcc-octree-predlift_r04.ply,4.298433275
p21_gpcc-octree-predlift_r05.ply,4.605269689
p21_gpcc-octree-predlift_r06.ply,4.743918961
p21_gpcc-octree-raht_r02.ply,1.663663183
p21_gpcc-octree-raht_r03.ply,3.048362007
p21_gpcc-octree-raht_r04.ply,3.963536046
p21_gpcc-octree-raht_r05.ply,4.554139962
p21_gpcc-octree-raht_r06.ply,4.7338777
p21_vpcc_r00.ply,2.354445134
p21_vpcc_r01.ply,2.949839027
p21_vpcc_r02.ply,3.554261046
p21_vpcc_r03.ply,4.223110386
p21_vpcc_r04.ply,4.726796145
p21_vpcc_r05.ply,4.790481699
p22_geocnn_r01.ply,3.824083366
p22_geocnn_r02.ply,4.600005133
p22_geocnn_r03.ply,4.721252716
p22_geocnn_r04.ply,4.795471072
p22_gpcc-octree-predlift_r02.ply,1.453748967
p22_gpcc-octree-predlift_r03.ply,3.091482139
p22_gpcc-octree-predlift_r04.ply,4.414727483
p22_gpcc-octree-predlift_r05.ply,4.586039251
p22_gpcc-octree-predlift_r06.ply,4.718973124
p22_gpcc-octree-raht_r02.ply,1.303641336
p22_gpcc-octree-raht_r03.ply,2.615146539
p22_gpcc-octree-raht_r04.ply,4.413740312
p22_gpcc-octree-raht_r05.ply,4.690551093
p22_gpcc-octree-raht_r06.ply,4.639478251
p22_vpcc_r00.ply,1.994442264
p22_vpcc_r01.ply,2.74768197
p22_vpcc_r02.ply,3.740342992
p22_vpcc_r03.ply,4.592665732
p22_vpcc_r04.ply,4.676959562
p22_vpcc_r05.ply,4.758027444
p23_geocnn_r01.ply,4.256738653
p23_geocnn_r02.ply,4.652610484
p23_geocnn_r03.ply,4.430030656
p23_geocnn_r04.ply,4.832279222
p23_gpcc-octree-predlift_r02.ply,2.153345486
p23_gpcc-octree-predlift_r03.ply,3.394906012
p23_gpcc-octree-predlift_r04.ply,4.651033134
p23_gpcc-octree-predlift_r05.ply,4.670677228
p23_gpcc-octree-predlift_r06.ply,4.654118473
p23_gpcc-octree-raht_r02.ply,1.683271436
p23_gpcc-octree-raht_r03.ply,3.151949631
p23_gpcc-octree-raht_r04.ply,4.52411065
p23_gpcc-octree-raht_r05.ply,4.682844312
p23_gpcc-octree-raht_r06.ply,4.744206937
p23_vpcc_r00.ply,2.404582314
p23_vpcc_r01.ply,3.322950027
p23_vpcc_r02.ply,3.948556469
p23_vpcc_r03.ply,4.368789444
p23_vpcc_r04.ply,4.758783685
p23_vpcc_r05.ply,4.526182335
p24_geocnn_r01.ply,4.223448741
p24_geocnn_r02.ply,4.591167959
p24_geocnn_r03.ply,4.599592104
p24_geocnn_r04.ply,4.633445826
p24_gpcc-octree-predlift_r02.ply,1.489248169
p24_gpcc-octree-predlift_r03.ply,2.931534579
p24_gpcc-octree-predlift_r04.ply,4.208053246
p24_gpcc-octree-predlift_r05.ply,4.560614544
p24_gpcc-octree-predlift_r06.ply,4.580295712
p24_gpcc-octree-raht_r02.ply,1.235113047
p24_gpcc-octree-raht_r03.ply,2.441391366
p24_gpcc-octree-raht_r04.ply,3.764998845
p24_gpcc-octree-raht_r05.ply,4.449062109
p24_gpcc-octree-raht_r06.ply,4.689903043
p24_vpcc_r00.ply,1.693126121
p24_vpcc_r01.ply,2.427174033
p24_vpcc_r02.ply,3.105811518
p24_vpcc_r03.ply,4.188638901
p24_vpcc_r04.ply,4.419825103
p24_vpcc_r05.ply,4.613597863
p25_geocnn_r01.ply,4.379562061
p25_geocnn_r02.ply,4.612874205
p25_geocnn_r03.ply,4.749114321
p25_geocnn_r04.ply,4.626742528
p25_gpcc-octree-predlift_r02.ply,1.542373067
p25_gpcc-octree-predlift_r03.ply,3.033568779
p25_gpcc-octree-predlift_r04.ply,4.299779275
p25_gpcc-octree-predlift_r05.ply,4.543072931
p25_gpcc-octree-predlift_r06.ply,4.707708665
p25_gpcc-octree-raht_r02.ply,1.51897925
p25_gpcc-octree-raht_r03.ply,2.71990684
p25_gpcc-octree-raht_r04.ply,3.983468697
p25_gpcc-octree-raht_r05.ply,4.516184422
p25_gpcc-octree-raht_r06.ply,4.816475129
p25_vpcc_r00.ply,2.026276582
p25_vpcc_r01.ply,2.622167367
p25_vpcc_r02.ply,3.375209031
p25_vpcc_r03.ply,4.339457603
p25_vpcc_r04.ply,4.639259939
p25_vpcc_r05.ply,4.674341228
p31_geocnn_r01.ply,4.580823414
p31_geocnn_r02.ply,4.685153097
p31_geocnn_r03.ply,4.887099391
p31_geocnn_r04.ply,4.866037309
p31_gpcc-octree-predlift_r02.ply,1.431179948
p31_gpcc-octree-predlift_r03.ply,3.381382897
p31_gpcc-octree-predlift_r04.ply,4.360271926
p31_gpcc-octree-predlift_r05.ply,4.636083297
p31_gpcc-octree-predlift_r06.ply,4.727654318
p31_gpcc-octree-raht_r02.ply,1.291918468
p31_gpcc-octree-raht_r03.ply,2.606866781
p31_gpcc-octree-raht_r04.ply,4.276294567
p31_gpcc-octree-raht_r05.ply,4.676756402
p31_gpcc-octree-raht_r06.ply,4.742144387
p31_vpcc_r00.ply,1.715671955
p31_vpcc_r01.ply,2.798046805
p31_vpcc_r02.ply,3.849330445
p31_vpcc_r03.ply,4.504239662
p31_vpcc_r04.ply,4.65811444
p31_vpcc_r05.ply,4.900231542
p32_gpcc-octree-predlift_r02.ply,1.252476707
p32_gpcc-octree-predlift_r03.ply,2.9527723
p32_gpcc-octree-predlift_r04.ply,4.115035637
p32_gpcc-octree-predlift_r05.ply,4.141658595
p32_gpcc-octree-predlift_r06.ply,4.309617157
p32_gpcc-octree-raht_r02.ply,1.200099824
p32_gpcc-octree-raht_r03.ply,2.568091523
p32_gpcc-octree-raht_r04.ply,3.697438325
p32_gpcc-octree-raht_r05.ply,4.089618627
p32_gpcc-octree-raht_r06.ply,4.504880352
p32_vpcc_r00.ply,3.017217733
p32_vpcc_r01.ply,3.959292548
p32_vpcc_r02.ply,4.116090543
p32_vpcc_r03.ply,4.050622887
p32_vpcc_r04.ply,4.156119629
p32_vpcc_r05.ply,4.369828061
p33_geocnn_r01.ply,2.223678361
p33_geocnn_r02.ply,2.946690185
p33_geocnn_r03.ply,3.644832287
p33_geocnn_r04.ply,4.42364513
p33_gpcc-octree-predlift_r02.ply,1.415597296
p33_gpcc-octree-predlift_r03.ply,2.737912831
p33_gpcc-octree-predlift_r04.ply,3.915885839
p33_gpcc-octree-predlift_r05.ply,4.297296109
p33_gpcc-octree-predlift_r06.ply,4.340243835
p33_gpcc-octree-raht_r02.ply,1.551726022
p33_gpcc-octree-raht_r03.ply,2.516853103
p33_gpcc-octree-raht_r04.ply,3.617635422
p33_gpcc-octree-raht_r05.ply,3.953140546
p33_gpcc-octree-raht_r06.ply,4.308352381
p33_vpcc_r00.ply,1.78443828
p33_vpcc_r01.ply,1.908650543
p33_vpcc_r02.ply,2.472965682
p33_vpcc_r03.ply,2.525017957
p33_vpcc_r04.ply,2.636931588
p33_vpcc_r05.ply,3.26293341
p34_geocnn_r01.ply,3.875939976
p34_geocnn_r02.ply,4.546737909
p34_geocnn_r03.ply,4.426345732
p34_geocnn_r04.ply,4.545792664
p34_gpcc-octree-predlift_r02.ply,2.084761993
p34_gpcc-octree-predlift_r03.ply,3.543804451
p34_gpcc-octree-predlift_r04.ply,4.345670148
p34_gpcc-octree-predlift_r05.ply,4.729392362
p34_gpcc-octree-predlift_r06.ply,4.731923055
p34_gpcc-octree-raht_r02.ply,1.669786828
p34_gpcc-octree-raht_r03.ply,3.419269773
p34_gpcc-octree-raht_r04.ply,4.314845852
p34_gpcc-octree-raht_r05.ply,4.666314301
p34_gpcc-octree-raht_r06.ply,4.643765812
p34_vpcc_r00.ply,3.355018216
p34_vpcc_r01.ply,3.745228879
p34_vpcc_r02.ply,3.899397852
p34_vpcc_r03.ply,4.270619321
p34_vpcc_r04.ply,4.36406419
p34_vpcc_r05.ply,4.524484729
p35_geocnn_r01.ply,3.844392178
p35_geocnn_r02.ply,4.421661609
p35_geocnn_r03.ply,4.449023535
p35_geocnn_r04.ply,4.736201111
p35_gpcc-octree-predlift_r02.ply,1.332897373
p35_gpcc-octree-predlift_r03.ply,3.006372097
p35_gpcc-octree-predlift_r04.ply,4.225658591
p35_gpcc-octree-predlift_r05.ply,4.563370505
p35_gpcc-octree-predlift_r06.ply,4.73569461
p35_gpcc-octree-raht_r02.ply,1.369530651
p35_gpcc-octree-raht_r03.ply,2.231092089
p35_gpcc-octree-raht_r04.ply,4.17218507
p35_gpcc-octree-raht_r05.ply,4.729700233
p35_gpcc-octree-raht_r06.ply,4.777908352
p35_vpcc_r00.ply,1.888467299
p35_vpcc_r01.ply,2.780948036
p35_vpcc_r02.ply,3.525430254
p35_vpcc_r03.ply,3.747455491
p35_vpcc_r04.ply,4.171733866
p35_vpcc_r05.ply,4.637269715
p36_geocnn_r01.ply,3.449315016
p36_geocnn_r02.ply,4.257003398
p36_geocnn_r03.ply,4.515622385
p36_geocnn_r04.ply,4.623073453
p36_gpcc-octree-predlift_r02.ply,1.613518687
p36_gpcc-octree-predlift_r03.ply,4.050807701
p36_gpcc-octree-predlift_r04.ply,4.590846425
p36_gpcc-octree-predlift_r05.ply,4.62135294
p36_gpcc-octree-predlift_r06.ply,4.837494708
p36_gpcc-octree-raht_r02.ply,1.476062871
p36_gpcc-octree-raht_r03.ply,3.547504391
p36_gpcc-octree-raht_r04.ply,4.345827906
p36_gpcc-octree-raht_r05.ply,4.61467515
p36_gpcc-octree-raht_r06.ply,4.52946623
p36_vpcc_r00.ply,2.288100325
p36_vpcc_r01.ply,2.927898365
p36_vpcc_r02.ply,3.721901178
p36_vpcc_r03.ply,4.053039371
p36_vpcc_r04.ply,4.242229452
p36_vpcc_r05.ply,4.42222001
p37_geocnn_r01.ply,3.619721248
p37_geocnn_r02.ply,4.184002988
p37_geocnn_r03.ply,4.310077599
p37_geocnn_r04.ply,4.567103763
p37_gpcc-octree-predlift_r02.ply,1.237990437
p37_gpcc-octree-predlift_r03.ply,2.990177358
p37_gpcc-octree-predlift_r04.ply,4.258633958
p37_gpcc-octree-predlift_r05.ply,4.536320132
p37_gpcc-octree-predlift_r06.ply,4.690042408
p37_gpcc-octree-raht_r02.ply,1.124499732
p37_gpcc-octree-raht_r03.ply,2.925747437
p37_gpcc-octree-raht_r04.ply,4.058281421
p37_gpcc-octree-raht_r05.ply,4.479569771
p37_gpcc-octree-raht_r06.ply,4.627080381
p37_vpcc_r00.ply,2.572504656
p37_vpcc_r01.ply,3.495848829
p37_vpcc_r02.ply,3.808285233
p37_vpcc_r03.ply,4.478868449
p37_vpcc_r04.ply,4.320382088
p37_vpcc_r05.ply,4.578802836
p38_geocnn_r01.ply,2.275291276
p38_geocnn_r02.ply,3.20686651
p38_geocnn_r03.ply,3.628153941
p38_geocnn_r04.ply,3.798689146
p38_gpcc-octree-predlift_r02.ply,1.473274998
p38_gpcc-octree-predlift_r03.ply,2.704729065
p38_gpcc-octree-predlift_r04.ply,4.044642558
p38_gpcc-octree-predlift_r05.ply,4.611395547
p38_gpcc-octree-predlift_r06.ply,4.678347125
p38_gpcc-octree-raht_r02.ply,1.223246676
p38_gpcc-octree-raht_r03.ply,2.764748867
p38_gpcc-octree-raht_r04.ply,4.034340118
p38_gpcc-octree-raht_r05.ply,4.532628868
p38_gpcc-octree-raht_r06.ply,4.672838298
p38_vpcc_r00.ply,2.564196814
p38_vpcc_r01.ply,2.990821993
p38_vpcc_r02.ply,3.68801259
p38_vpcc_r03.ply,3.994788636
p38_vpcc_r04.ply,4.201912511
p38_vpcc_r05.ply,4.240084548
p39_geocnn_r01.ply,2.625271917
p39_geocnn_r02.ply,3.310565068
p39_geocnn_r03.ply,4.01468599
p39_geocnn_r04.ply,3.914193906
p39_gpcc-octree-predlift_r02.ply,1.46147738
p39_gpcc-octree-predlift_r03.ply,2.74349639
p39_gpcc-octree-predlift_r04.ply,4.308007778
p39_gpcc-octree-predlift_r05.ply,4.41773719
p39_gpcc-octree-predlift_r06.ply,4.572522585
p39_gpcc-octree-raht_r02.ply,1.470226983
p39_gpcc-octree-raht_r03.ply,2.849945746
p39_gpcc-octree-raht_r04.ply,4.042905035
p39_gpcc-octree-raht_r05.ply,3.398585764
p39_gpcc-octree-raht_r06.ply,4.452174109
p39_vpcc_r00.ply,1.872400812
p39_vpcc_r01.ply,2.688281806
p39_vpcc_r02.ply,2.979761367
p39_vpcc_r03.ply,3.395950256
p39_vpcc_r04.ply,3.61437336
p39_vpcc_r05.ply,4.00165339
p40_geocnn_r01.ply,4.223862803
p40_geocnn_r02.ply,4.537520119
p40_geocnn_r03.ply,4.623413014
p40_geocnn_r04.ply,4.601508136
p40_gpcc-octree-predlift_r02.ply,1.533316784
p40_gpcc-octree-predlift_r03.ply,3.076065063
p40_gpcc-octree-predlift_r04.ply,4.553822348
p40_gpcc-octree-predlift_r05.ply,4.715850029
p40_gpcc-octree-predlift_r06.ply,4.49407148
p40_gpcc-octree-raht_r02.ply,1.234623604
p40_gpcc-octree-raht_r03.ply,2.788596822
p40_gpcc-octree-raht_r04.ply,4.424253243
p40_gpcc-octree-raht_r05.ply,4.638737358
p40_gpcc-octree-raht_r06.ply,4.706810586
p40_vpcc_r00.ply,1.624651452
p40_vpcc_r01.ply,2.649080199
p40_vpcc_r02.ply,4.240712826
p40_vpcc_r03.ply,4.485628688
p40_vpcc_r04.ply,4.532190613
p40_vpcc_r05.ply,4.651723578
p41_geocnn_r01.ply,4.227608907
p41_geocnn_r02.ply,4.429957
p41_geocnn_r03.ply,4.717672203
p41_geocnn_r04.ply,4.671408552
p41_gpcc-octree-predlift_r02.ply,1.429416914
